order_id,customer_id,seller_id,product_id,order_timestamp,order_date,order_hour,category,city,state,age_group,loyalty_tier,seller_tier,platform,payment_method,base_amount,discount_amount,delivery_fee,final_amount,status,delivery_time_hrs,rating
30769,9586,563,228,2024-06-07 22:09:13,2024-06-07,22,Books,Delhi,Delhi,45-54,silver,A,App,UPI,831.84,36.83,0,795.01,delivered,1.21,4
30770,6297,512,610,2024-06-11 21:28:26,2024-06-11,21,Fashion,Pune,Maharashtra,25-34,gold,B,App,COD,2428.06,211.08,0,2216.98,delivered,29.06,5
30771,7652,205,672,2024-06-07 21:31:06,2024-06-07,21,Books,Kolkata,West Bengal,35-44,platinum,B,Website,UPI,1050.98,183.79,0,867.19,delivered,4.74,4
30772,9260,706,1253,2024-06-10 13:28:06,2024-06-10,13,Food,Ahmedabad,Gujarat,25-34,bronze,B,Website,COD,633.86,9.94,0,623.92,returned,,2
30773,7116,95,69,2024-06-13 20:55:04,2024-06-13,20,Food,Delhi,Delhi,35-44,gold,B,Website,UPI,657.06,76.56,0,580.5,delivered,22.99,4
30774,858,667,752,2024-06-03 13:20:44,2024-06-03,13,Electronics,Chennai,Tamil Nadu,35-44,silver,B,App,UPI,10657.47,640.21,0,10017.26,delivered,37.3,4
30775,7216,83,136,2024-06-10 21:49:12,2024-06-10,21,Food,Mumbai,Maharashtra,18-24,bronze,C,App,Credit Card,682.56,2.39,0,680.17,delivered,46.77,4
30776,8962,718,749,2024-06-08 16:43:24,2024-06-08,16,Beauty,Delhi,Delhi,45-54,bronze,B,App,Debit Card,2528.96,17.2,0,2511.76,delivered,38.74,4
30777,9128,386,533,2024-06-06 01:21:09,2024-06-06,1,Electronics,Hyderabad,Telangana,25-34,silver,B,API,UPI,62920.4,3698.42,0,59221.98,delivered,47.83,4
30778,10355,218,984,2024-06-15 21:20:59,2024-06-15,21,Fashion,Mumbai,Maharashtra,35-44,platinum,B,App,Credit Card,2408.04,438.17,0,1969.87,delivered,41.41,3
30779,9023,605,1990,2024-06-04 19:37:54,2024-06-04,19,Food,Pune,Maharashtra,18-24,silver,C,Website,Debit Card,526.57,17.99,0,508.58,delivered,72.33,2
30780,8667,243,1588,2024-06-05 19:25:33,2024-06-05,19,Books,Hyderabad,Telangana,35-44,bronze,C,Website,Credit Card,1547.48,8.91,0,1538.57,delivered,79.1,2
30781,6223,640,610,2024-06-10 21:09:51,2024-06-10,21,Fashion,Mumbai,Maharashtra,18-24,platinum,C,App,UPI,2172.42,261.92,0,1910.5,delivered,30.23,3
30782,4157,121,733,2024-06-15 22:15:28,2024-06-15,22,Food,Bangalore,Karnataka,25-34,bronze,A,Website,COD,649.78,14.04,0,635.74,delivered,6.15,4
30783,9202,153,663,2024-06-10 20:42:49,2024-06-10,20,Food,Jaipur,Rajasthan,18-24,gold,C,App,UPI,155.72,15.22,49,189.5,delivered,25.36,3
30784,11683,257,1149,2024-06-08 17:27:23,2024-06-08,17,Fashion,Bangalore,Karnataka,18-24,platinum,A,App,Wallet,1841.34,273.51,0,1567.83,delivered,3.36,5
30785,10638,791,1175,2024-06-01 11:10:22,2024-06-01,11,Fashion,Delhi,Delhi,18-24,bronze,A,App,UPI,1094.83,17.09,0,1077.74,delivered,36.3,4
30786,5499,392,166,2024-06-14 19:20:33,2024-06-14,19,Electronics,Pune,Maharashtra,35-44,bronze,C,App,COD,60706.7,604.06,0,60102.64,delivered,25.45,5
30787,7417,705,452,2024-06-11 16:21:40,2024-06-11,16,Sports,Jaipur,Rajasthan,55+,gold,B,App,Credit Card,4670.31,277.1,0,4393.21,delivered,31.95,3
30788,8171,145,570,2024-06-15 17:25:32,2024-06-15,17,Fashion,Surat,Gujarat,18-24,gold,A,App,Debit Card,1111.86,88.45,0,1023.41,delivered,2.73,5
30789,9487,335,378,2024-06-04 19:25:18,2024-06-04,19,Fashion,Mumbai,Maharashtra,35-44,gold,B,App,Credit Card,1483.17,131.34,0,1351.83,delivered,34.35,5
30790,11155,533,383,2024-06-06 20:22:18,2024-06-06,20,Beauty,Bangalore,Karnataka,25-34,bronze,B,API,Credit Card,1251.78,15.29,0,1236.49,delivered,86.33,1
30791,10237,405,1755,2024-06-15 12:19:36,2024-06-15,12,Electronics,Pune,Maharashtra,25-34,silver,C,App,COD,11567.09,673.13,0,10893.96,delivered,26.79,5
30792,630,507,635,2024-06-11 13:33:56,2024-06-11,13,Food,Delhi,Delhi,35-44,gold,B,App,UPI,134.62,16.05,39,157.57,delivered,1.64,5
30793,6523,7,1360,2024-06-11 12:05:59,2024-06-11,12,Food,Ahmedabad,Gujarat,25-34,platinum,B,App,Credit Card,303.41,37.61,29,294.8,delivered,8.52,4
30794,8989,683,1383,2024-06-10 20:52:51,2024-06-10,20,Fashion,Ahmedabad,Gujarat,25-34,gold,C,Website,UPI,2262.1,181.78,0,2080.32,delivered,33.06,5
30795,9847,417,1380,2024-06-05 15:19:37,2024-06-05,15,Fashion,Delhi,Delhi,18-24,platinum,A,App,Credit Card,2993.12,559.8,0,2433.32,delivered,4.65,5
30796,4510,7,1325,2024-06-09 18:47:05,2024-06-09,18,Electronics,Mumbai,Maharashtra,45-54,silver,B,Website,UPI,63061.57,3191.52,0,59870.05,returned,,3
30797,6547,177,1354,2024-06-01 17:55:28,2024-06-01,17,Electronics,Hyderabad,Telangana,18-24,gold,B,Website,COD,36519.39,2897.71,0,33621.68,cancelled,,2
30798,8301,470,145,2024-06-04 21:40:18,2024-06-04,21,Fashion,Hyderabad,Telangana,35-44,gold,B,App,UPI,817.6,60.62,0,756.98,delivered,14.11,5
30799,5836,194,1173,2024-06-08 18:28:45,2024-06-08,18,Electronics,Mumbai,Maharashtra,25-34,silver,C,App,UPI,69576.7,3516.76,0,66059.94,delivered,9.79,5
30800,4524,575,1625,2024-06-09 23:40:06,2024-06-09,23,Electronics,Chennai,Tamil Nadu,55+,gold,B,Website,Credit Card,15421.31,830.34,0,14590.97,delivered,77.97,3
30801,7026,618,548,2024-06-08 18:45:55,2024-06-08,18,Food,Hyderabad,Telangana,25-34,bronze,A,App,UPI,654.22,18.5,0,635.72,delivered,7.23,5
30802,5678,709,1313,2024-06-02 16:23:28,2024-06-02,16,Books,Kolkata,West Bengal,25-34,silver,B,Website,UPI,414.38,15.82,59,457.56,delivered,40.99,4
30803,11507,192,1985,2024-06-12 08:34:30,2024-06-12,8,Books,Delhi,Delhi,25-34,bronze,C,App,Credit Card,331.89,0.79,29,360.1,delivered,25.86,5
30804,9477,240,761,2024-06-12 15:59:48,2024-06-12,15,Home & Kitchen,Bangalore,Karnataka,35-44,bronze,A,App,UPI,16554.36,59.76,0,16494.6,delivered,21.29,4
30805,2861,628,402,2024-06-07 13:35:40,2024-06-07,13,Sports,Hyderabad,Telangana,18-24,bronze,B,App,UPI,3102.55,31.18,0,3071.37,delivered,18.09,5
30806,539,15,716,2024-06-15 18:19:47,2024-06-15,18,Food,Bangalore,Karnataka,25-34,bronze,A,Website,Credit Card,468.44,8.61,39,498.83,delivered,18.99,5
30807,3750,111,194,2024-06-03 13:42:46,2024-06-03,13,Beauty,Chennai,Tamil Nadu,35-44,gold,A,Website,Credit Card,241.95,16.03,39,264.92,delivered,75.59,1
30808,1345,727,1353,2024-06-05 13:05:49,2024-06-05,13,Electronics,Delhi,Delhi,35-44,gold,B,App,UPI,10393.59,1133.65,0,9259.94,pending,,3
30809,5360,8,807,2024-06-07 23:53:11,2024-06-07,23,Home & Kitchen,Pune,Maharashtra,35-44,bronze,A,App,COD,6804.46,134.61,0,6669.85,delivered,22.36,5
30810,1840,378,804,2024-06-07 13:49:14,2024-06-07,13,Books,Ahmedabad,Gujarat,25-34,platinum,B,App,Debit Card,1191.24,138.75,0,1052.49,delivered,30.2,5
30811,5398,127,1893,2024-06-03 21:27:19,2024-06-03,21,Books,Bangalore,Karnataka,45-54,bronze,B,Website,Wallet,278.45,2.04,39,315.41,delivered,5.95,4
30812,240,509,847,2024-06-05 20:44:56,2024-06-05,20,Electronics,Chennai,Tamil Nadu,18-24,silver,C,Website,UPI,69922.91,3507.88,0,66415.03,delivered,51.58,5
30813,4430,265,1457,2024-06-05 13:43:42,2024-06-05,13,Food,Ahmedabad,Gujarat,18-24,bronze,C,App,Credit Card,180.83,2.58,59,237.25,delivered,36.94,4
30814,5146,306,1124,2024-06-07 14:04:56,2024-06-07,14,Food,Jaipur,Rajasthan,25-34,silver,A,App,UPI,607.76,33.42,0,574.34,delivered,27.58,3
30815,7328,551,1936,2024-06-05 20:28:43,2024-06-05,20,Food,Mumbai,Maharashtra,45-54,bronze,C,App,Debit Card,272.0,0.63,49,320.37,delivered,26.88,4
30816,6403,333,376,2024-06-06 14:32:17,2024-06-06,14,Food,Mumbai,Maharashtra,18-24,gold,A,Website,COD,432.38,26.63,59,464.75,returned,,1
30817,2157,334,1677,2024-06-09 07:45:30,2024-06-09,7,Home & Kitchen,Ahmedabad,Gujarat,35-44,bronze,C,Website,Credit Card,9080.64,196.95,0,8883.69,delivered,30.93,4
30818,5384,143,1377,2024-06-15 16:01:24,2024-06-15,16,Home & Kitchen,Kolkata,West Bengal,35-44,bronze,B,App,UPI,2610.77,51.45,0,2559.32,delivered,7.5,5
30819,4751,408,1307,2024-06-13 17:41:48,2024-06-13,17,Books,Surat,Gujarat,55+,silver,C,Website,UPI,664.82,17.64,0,647.18,delivered,88.72,2
30820,6959,223,1842,2024-06-01 13:49:49,2024-06-01,13,Books,Kolkata,West Bengal,35-44,bronze,B,App,Debit Card,1455.26,0.08,0,1455.18,delivered,27.4,5
30821,7425,486,1805,2024-06-07 07:50:40,2024-06-07,7,Home & Kitchen,Delhi,Delhi,25-34,bronze,C,Website,UPI,4483.8,36.82,0,4446.98,delivered,54.44,5
30822,10137,56,240,2024-06-11 15:08:21,2024-06-11,15,Food,Mumbai,Maharashtra,18-24,bronze,A,App,UPI,242.51,0.81,59,300.7,delivered,0.91,5
30823,4069,662,323,2024-06-10 22:26:28,2024-06-10,22,Electronics,Pune,Maharashtra,18-24,gold,B,App,Credit Card,33529.8,1942.05,0,31587.75,delivered,43.1,3
30824,131,298,1249,2024-06-12 22:13:20,2024-06-12,22,Sports,Delhi,Delhi,55+,silver,C,App,UPI,20449.14,765.08,0,19684.06,delivered,19.31,4
30825,1508,448,357,2024-06-06 20:47:51,2024-06-06,20,Beauty,Mumbai,Maharashtra,25-34,bronze,B,App,Wallet,3216.01,43.12,0,3172.89,delivered,21.38,5
30826,4487,292,264,2024-06-03 14:41:35,2024-06-03,14,Food,Hyderabad,Telangana,35-44,bronze,B,App,Wallet,594.76,5.44,0,589.32,delivered,17.26,5
30827,3268,389,166,2024-06-03 11:17:00,2024-06-03,11,Electronics,Delhi,Delhi,35-44,bronze,A,Website,UPI,55619.15,1161.29,0,54457.86,returned,,2
30828,191,645,1304,2024-06-08 23:43:50,2024-06-08,23,Electronics,Hyderabad,Telangana,35-44,bronze,B,App,UPI,31919.83,383.65,0,31536.18,pending,,2
30829,2526,152,1170,2024-06-02 21:51:28,2024-06-02,21,Food,Delhi,Delhi,35-44,silver,B,App,COD,56.23,3.51,49,101.72,delivered,31.71,3
30830,349,643,1544,2024-06-05 11:19:11,2024-06-05,11,Food,Pune,Maharashtra,18-24,bronze,B,App,Credit Card,554.37,9.02,0,545.35,delivered,1.69,5
30831,9648,89,1872,2024-06-13 15:56:53,2024-06-13,15,Fashion,Ahmedabad,Gujarat,35-44,silver,C,Website,COD,2385.19,93.5,0,2291.69,pending,,3
30832,3693,281,289,2024-06-04 18:37:49,2024-06-04,18,Fashion,Mumbai,Maharashtra,25-34,bronze,B,App,Debit Card,3433.17,90.42,0,3342.75,delivered,27.61,4
30833,4422,228,968,2024-06-13 18:22:19,2024-06-13,18,Food,Mumbai,Maharashtra,35-44,bronze,B,Website,Debit Card,299.57,0.82,29,327.75,delivered,75.01,3
30834,3646,518,1156,2024-06-06 18:01:48,2024-06-06,18,Food,Bangalore,Karnataka,18-24,platinum,C,API,Wallet,621.09,112.0,0,509.09,delivered,78.62,1
30835,7851,4,870,2024-06-03 22:08:39,2024-06-03,22,Food,Pune,Maharashtra,45-54,silver,B,App,Debit Card,628.37,29.18,0,599.19,delivered,21.58,4
30836,11641,548,1595,2024-06-03 10:59:56,2024-06-03,10,Beauty,Bangalore,Karnataka,35-44,platinum,B,Website,Credit Card,2225.76,444.54,0,1781.22,cancelled,,1
30837,11251,598,1439,2024-06-01 21:10:35,2024-06-01,21,Grocery,Mumbai,Maharashtra,25-34,bronze,A,App,Debit Card,868.76,17.49,0,851.27,delivered,4.25,5
30838,5580,29,1180,2024-06-12 12:15:10,2024-06-12,12,Food,Mumbai,Maharashtra,45-54,silver,A,App,Debit Card,348.62,15.25,29,362.37,delivered,35.91,4
30839,2183,796,383,2024-06-01 17:30:35,2024-06-01,17,Beauty,Pune,Maharashtra,25-34,gold,A,App,Wallet,1205.82,71.88,0,1133.94,delivered,12.65,5
30840,364,226,1723,2024-06-01 17:48:41,2024-06-01,17,Home & Kitchen,Jaipur,Rajasthan,18-24,platinum,B,Website,UPI,9569.95,1157.62,0,8412.33,delivered,83.35,2
30841,659,726,944,2024-06-13 19:16:08,2024-06-13,19,Fashion,Mumbai,Maharashtra,25-34,bronze,B,Website,COD,4269.31,74.71,0,4194.6,delivered,35.16,5
30842,9525,562,1595,2024-06-12 13:16:43,2024-06-12,13,Beauty,Surat,Gujarat,18-24,platinum,B,Website,Credit Card,2907.53,308.13,0,2599.4,delivered,93.57,3
30843,8269,294,1010,2024-06-02 09:07:51,2024-06-02,9,Fashion,Bangalore,Karnataka,35-44,gold,B,Website,UPI,1383.91,105.86,0,1278.05,delivered,70.59,4
30844,1282,86,1101,2024-06-02 21:10:01,2024-06-02,21,Food,Delhi,Delhi,25-34,silver,A,Website,Credit Card,489.36,18.61,49,519.75,delivered,1.89,5
30845,11200,750,1058,2024-06-10 11:10:11,2024-06-10,11,Food,Delhi,Delhi,25-34,silver,B,API,Debit Card,704.52,28.19,0,676.33,delivered,88.83,3
30846,6471,103,1863,2024-06-07 12:09:17,2024-06-07,12,Grocery,Bangalore,Karnataka,25-34,silver,A,App,Credit Card,1143.21,52.46,0,1090.75,delivered,38.76,5
30847,6990,549,1271,2024-06-01 08:41:27,2024-06-01,8,Grocery,Pune,Maharashtra,35-44,bronze,B,App,UPI,451.94,9.02,59,501.92,delivered,13.21,5
30848,6528,122,670,2024-06-04 16:59:53,2024-06-04,16,Fashion,Pune,Maharashtra,25-34,bronze,B,App,UPI,2581.97,59.95,0,2522.02,delivered,3.25,5
30849,11519,660,129,2024-06-08 18:58:38,2024-06-08,18,Food,Chennai,Tamil Nadu,55+,gold,B,App,UPI,517.97,37.04,0,480.93,delivered,39.03,3
30850,1116,657,251,2024-06-10 17:09:11,2024-06-10,17,Home & Kitchen,Kolkata,West Bengal,18-24,bronze,B,App,UPI,5802.58,124.89,0,5677.69,delivered,3.84,4
30851,8378,3,1376,2024-06-09 08:21:04,2024-06-09,8,Food,Pune,Maharashtra,55+,bronze,B,Website,Debit Card,562.85,16.72,0,546.13,delivered,86.09,1
30852,1339,163,875,2024-06-15 21:31:56,2024-06-15,21,Home & Kitchen,Mumbai,Maharashtra,45-54,gold,C,App,UPI,2981.46,350.33,0,2631.13,delivered,41.63,5
30853,10404,756,130,2024-06-04 08:38:11,2024-06-04,8,Books,Pune,Maharashtra,35-44,silver,A,Website,Credit Card,608.77,37.08,0,571.69,delivered,51.07,5
30854,918,220,1691,2024-06-04 23:32:29,2024-06-04,23,Beauty,Kolkata,West Bengal,25-34,bronze,C,App,COD,1061.89,15.4,0,1046.49,pending,,3
30855,9781,724,643,2024-06-11 14:57:54,2024-06-11,14,Food,Chennai,Tamil Nadu,25-34,gold,C,App,Debit Card,750.51,86.95,0,663.56,delivered,23.5,5
30856,4571,440,988,2024-06-10 17:34:05,2024-06-10,17,Food,Mumbai,Maharashtra,35-44,gold,B,App,Credit Card,845.23,59.74,0,785.49,delivered,13.38,5
30857,4649,755,918,2024-06-12 19:02:02,2024-06-12,19,Food,Delhi,Delhi,25-34,gold,C,Website,UPI,248.89,29.61,49,268.28,delivered,83.02,1
30858,10964,443,1816,2024-06-08 17:34:34,2024-06-08,17,Fashion,Surat,Gujarat,25-34,silver,B,App,COD,539.82,36.63,0,503.19,returned,,1
30859,6877,457,581,2024-06-09 21:07:16,2024-06-09,21,Fashion,Kolkata,West Bengal,45-54,bronze,B,App,Credit Card,1003.72,8.72,0,995.0,delivered,20.62,4
30860,212,117,1562,2024-06-12 20:46:16,2024-06-12,20,Books,Delhi,Delhi,35-44,gold,B,App,Credit Card,268.27,24.37,49,292.9,delivered,19.66,5
30861,6760,291,1637,2024-06-09 18:46:01,2024-06-09,18,Fashion,Hyderabad,Telangana,45-54,silver,B,App,UPI,1537.58,91.57,0,1446.01,cancelled,,1
30862,8571,69,588,2024-06-09 03:03:47,2024-06-09,3,Electronics,Bangalore,Karnataka,35-44,bronze,A,App,Credit Card,26353.65,546.5,0,25807.15,delivered,29.49,5
30863,8558,762,44,2024-06-07 18:58:02,2024-06-07,18,Electronics,Surat,Gujarat,35-44,silver,B,Website,COD,9798.2,486.28,0,9311.92,delivered,62.85,3
30864,10363,64,204,2024-06-08 20:32:04,2024-06-08,20,Food,Pune,Maharashtra,55+,gold,B,App,UPI,152.16,16.31,39,174.85,cancelled,,2
30865,11238,18,836,2024-06-06 20:05:52,2024-06-06,20,Books,Chennai,Tamil Nadu,55+,platinum,C,App,UPI,715.53,74.76,0,640.77,delivered,42.48,5
30866,2206,383,218,2024-06-13 17:26:12,2024-06-13,17,Food,Bangalore,Karnataka,35-44,bronze,B,App,UPI,260.69,4.65,29,285.04,pending,,2
30867,9131,61,617,2024-06-04 13:35:02,2024-06-04,13,Home & Kitchen,Ahmedabad,Gujarat,18-24,silver,C,App,UPI,4843.64,122.26,0,4721.38,delivered,25.3,4
30868,4157,121,1434,2024-06-15 13:08:55,2024-06-15,13,Food,Bangalore,Karnataka,25-34,bronze,A,Website,Debit Card,432.01,9.06,59,481.95,delivered,55.44,4
30869,2796,644,1672,2024-06-03 13:49:47,2024-06-03,13,Books,Pune,Maharashtra,18-24,platinum,B,App,Debit Card,854.18,141.73,0,712.45,delivered,21.55,5
30870,1914,743,20,2024-06-15 19:56:00,2024-06-15,19,Home & Kitchen,Pune,Maharashtra,35-44,bronze,B,App,Wallet,11909.22,205.18,0,11704.04,delivered,34.72,3
30871,8624,568,1649,2024-06-15 19:49:32,2024-06-15,19,Sports,Surat,Gujarat,25-34,silver,B,App,Credit Card,18151.71,661.24,0,17490.47,delivered,19.77,5
30872,8522,233,598,2024-06-02 18:10:37,2024-06-02,18,Home & Kitchen,Ahmedabad,Gujarat,35-44,gold,B,Website,UPI,374.82,19.36,29,384.46,delivered,63.83,4
30873,8868,495,1638,2024-06-11 20:40:09,2024-06-11,20,Sports,Kolkata,West Bengal,45-54,gold,C,App,UPI,8045.05,461.07,0,7583.98,delivered,12.95,4
30874,9166,788,393,2024-06-14 16:37:39,2024-06-14,16,Books,Bangalore,Karnataka,55+,silver,C,Website,UPI,120.62,3.68,39,155.94,delivered,8.41,4
30875,4995,190,1787,2024-06-03 17:12:00,2024-06-03,17,Electronics,Bangalore,Karnataka,55+,bronze,B,Website,Credit Card,49013.0,1143.4,0,47869.6,delivered,31.3,3
30876,10379,120,550,2024-06-10 21:23:40,2024-06-10,21,Fashion,Bangalore,Karnataka,45-54,silver,C,App,UPI,4912.77,265.55,0,4647.22,cancelled,,2
30877,3875,775,1430,2024-06-13 16:40:05,2024-06-13,16,Fashion,Mumbai,Maharashtra,35-44,bronze,A,App,COD,4669.65,127.55,0,4542.1,delivered,47.17,3
30878,774,381,1793,2024-06-15 12:44:20,2024-06-15,12,Food,Chennai,Tamil Nadu,25-34,silver,B,App,Debit Card,375.58,23.99,39,390.59,delivered,8.66,5
30879,6066,31,586,2024-06-14 14:14:50,2024-06-14,14,Home & Kitchen,Bangalore,Karnataka,35-44,silver,B,App,COD,10128.97,225.91,0,9903.06,cancelled,,2
30880,935,90,874,2024-06-11 12:54:16,2024-06-11,12,Electronics,Delhi,Delhi,25-34,bronze,B,App,UPI,49748.36,1315.41,0,48432.95,delivered,21.63,5
30881,1273,683,1947,2024-06-04 11:23:27,2024-06-04,11,Food,Hyderabad,Telangana,18-24,bronze,C,Website,COD,265.99,2.32,49,312.67,delivered,62.08,5
30882,10346,142,1376,2024-06-03 18:07:55,2024-06-03,18,Food,Surat,Gujarat,45-54,bronze,C,API,UPI,566.51,15.99,0,550.52,delivered,52.28,5
30883,189,340,1495,2024-06-15 03:54:45,2024-06-15,3,Fashion,Ahmedabad,Gujarat,18-24,bronze,C,App,Credit Card,4051.04,42.0,0,4009.04,delivered,35.63,5
30884,1420,437,1776,2024-06-12 13:50:53,2024-06-12,13,Fashion,Pune,Maharashtra,18-24,bronze,A,Website,Debit Card,5093.14,144.16,0,4948.98,delivered,48.25,3
30885,10584,583,1925,2024-06-05 18:27:08,2024-06-05,18,Food,Mumbai,Maharashtra,18-24,gold,C,App,UPI,801.36,58.93,0,742.43,delivered,7.92,5
30886,9658,227,7,2024-06-03 11:20:33,2024-06-03,11,Beauty,Bangalore,Karnataka,55+,bronze,A,Website,COD,904.69,0.47,0,904.22,delivered,68.32,4
30887,598,645,1883,2024-06-01 23:30:50,2024-06-01,23,Fashion,Bangalore,Karnataka,55+,platinum,B,App,Credit Card,4718.77,663.23,0,4055.54,delivered,37.91,3
30888,1068,156,1079,2024-06-08 18:08:59,2024-06-08,18,Home & Kitchen,Delhi,Delhi,25-34,gold,A,API,UPI,12624.41,648.13,0,11976.28,pending,,3
30889,11076,96,1415,2024-06-08 18:32:12,2024-06-08,18,Food,Chennai,Tamil Nadu,25-34,silver,A,API,Credit Card,255.76,11.59,29,273.17,delivered,32.97,5
30890,7943,184,1987,2024-06-03 17:35:15,2024-06-03,17,Electronics,Hyderabad,Telangana,25-34,bronze,B,App,Debit Card,63788.78,1354.86,0,62433.92,delivered,14.77,5
30891,2,285,27,2024-06-03 20:40:36,2024-06-03,20,Fashion,Pune,Maharashtra,18-24,gold,B,Website,UPI,1076.9,111.6,0,965.3,delivered,34.97,4
30892,3223,660,25,2024-06-11 19:53:32,2024-06-11,19,Beauty,Delhi,Delhi,25-34,bronze,B,App,Credit Card,1590.45,14.42,0,1576.03,delivered,20.02,5
30893,7934,564,1031,2024-06-04 21:45:38,2024-06-04,21,Books,Pune,Maharashtra,45-54,gold,B,App,UPI,618.64,30.95,0,587.69,delivered,22.98,4
30894,7109,122,3,2024-06-06 12:33:55,2024-06-06,12,Sports,Delhi,Delhi,35-44,silver,B,Website,Debit Card,1201.03,51.81,0,1149.22,delivered,81.91,2
30895,6431,584,1588,2024-06-05 15:36:23,2024-06-05,15,Books,Mumbai,Maharashtra,35-44,bronze,A,App,UPI,1388.76,22.56,0,1366.2,delivered,45.76,5
30896,2626,216,504,2024-06-15 17:39:13,2024-06-15,17,Fashion,Mumbai,Maharashtra,18-24,silver,C,App,UPI,3718.97,92.11,0,3626.86,delivered,6.7,5
30897,557,148,1322,2024-06-01 13:00:26,2024-06-01,13,Fashion,Delhi,Delhi,45-54,gold,C,App,UPI,3890.07,196.17,0,3693.9,delivered,10.47,4
30898,6389,227,307,2024-06-11 12:20:24,2024-06-11,12,Electronics,Mumbai,Maharashtra,25-34,bronze,A,API,UPI,57335.34,739.99,0,56595.35,delivered,43.21,5
30899,7585,600,1081,2024-06-09 03:11:03,2024-06-09,3,Food,Hyderabad,Telangana,25-34,silver,C,Website,Credit Card,316.42,18.33,59,357.09,delivered,76.29,2
30900,1487,782,1340,2024-06-15 14:00:50,2024-06-15,14,Electronics,Delhi,Delhi,45-54,bronze,B,Website,UPI,42757.73,463.78,0,42293.95,delivered,37.84,4
30901,2723,720,1191,2024-06-02 15:57:47,2024-06-02,15,Fashion,Mumbai,Maharashtra,25-34,platinum,B,App,UPI,3329.34,458.06,0,2871.28,returned,,2
30902,8333,558,272,2024-06-15 20:03:57,2024-06-15,20,Food,Bangalore,Karnataka,55+,bronze,B,App,UPI,443.17,8.54,39,473.63,delivered,12.03,5
30903,5409,560,834,2024-06-08 19:46:06,2024-06-08,19,Home & Kitchen,Hyderabad,Telangana,25-34,gold,B,API,UPI,3332.8,346.28,0,2986.52,delivered,61.22,3
30904,2655,332,437,2024-06-13 13:36:00,2024-06-13,13,Food,Delhi,Delhi,25-34,gold,B,App,Debit Card,570.91,46.9,0,524.01,delivered,7.72,5
30905,5106,340,790,2024-06-02 20:38:32,2024-06-02,20,Books,Delhi,Delhi,45-54,gold,C,Website,Credit Card,988.12,102.59,0,885.53,delivered,84.55,3
30906,5941,279,860,2024-06-10 10:48:15,2024-06-10,10,Fashion,Hyderabad,Telangana,18-24,silver,C,App,Credit Card,3425.57,81.07,0,3344.5,delivered,41.75,4
30907,10578,212,368,2024-06-14 12:44:28,2024-06-14,12,Home & Kitchen,Mumbai,Maharashtra,25-34,bronze,C,App,UPI,2249.11,18.94,0,2230.17,delivered,29.02,5
30908,8516,762,1648,2024-06-10 13:57:01,2024-06-10,13,Beauty,Ahmedabad,Gujarat,25-34,silver,B,App,Wallet,2516.78,117.89,0,2398.89,delivered,43.51,5
30909,11777,252,1102,2024-06-02 06:42:29,2024-06-02,6,Electronics,Pune,Maharashtra,25-34,bronze,C,Website,UPI,49687.67,586.63,0,49101.04,delivered,73.92,2
30910,1950,6,252,2024-06-08 21:32:34,2024-06-08,21,Sports,Ahmedabad,Gujarat,35-44,silver,A,Website,UPI,8964.66,529.35,0,8435.31,delivered,87.08,3
30911,2757,759,479,2024-06-01 15:30:49,2024-06-01,15,Home & Kitchen,Mumbai,Maharashtra,18-24,bronze,B,App,UPI,12703.32,152.79,0,12550.53,delivered,4.76,5
30912,8514,126,318,2024-06-05 13:04:10,2024-06-05,13,Home & Kitchen,Chennai,Tamil Nadu,25-34,bronze,C,Website,Credit Card,5734.53,96.4,0,5638.13,delivered,46.06,5
30913,7595,295,77,2024-06-08 20:07:50,2024-06-08,20,Electronics,Hyderabad,Telangana,35-44,gold,C,App,UPI,73393.09,6013.5,0,67379.59,delivered,37.41,5
30914,10992,50,1646,2024-06-12 17:04:38,2024-06-12,17,Fashion,Surat,Gujarat,35-44,bronze,B,App,COD,522.68,2.02,0,520.66,delivered,4.53,5
30915,6249,16,534,2024-06-01 21:35:49,2024-06-01,21,Home & Kitchen,Delhi,Delhi,25-34,bronze,B,Website,Credit Card,12587.51,346.33,0,12241.18,delivered,87.32,2
30916,3903,669,1679,2024-06-05 19:24:44,2024-06-05,19,Sports,Kolkata,West Bengal,18-24,silver,A,Website,UPI,12039.88,494.08,0,11545.8,delivered,11.28,4
30917,8550,367,1741,2024-06-08 21:37:50,2024-06-08,21,Food,Delhi,Delhi,35-44,bronze,A,App,UPI,681.24,7.68,0,673.56,delivered,14.92,5
30918,2734,553,506,2024-06-05 19:33:13,2024-06-05,19,Beauty,Delhi,Delhi,55+,silver,B,App,Wallet,1256.56,81.88,0,1174.68,pending,,2
30919,2021,362,1756,2024-06-02 20:23:36,2024-06-02,20,Books,Surat,Gujarat,45-54,silver,C,App,UPI,628.95,21.59,0,607.36,delivered,22.61,5
30920,2904,569,992,2024-06-11 15:15:32,2024-06-11,15,Beauty,Pune,Maharashtra,25-34,silver,B,App,Credit Card,1566.27,35.64,0,1530.63,delivered,20.58,5
30921,8846,186,759,2024-06-09 09:53:52,2024-06-09,9,Food,Mumbai,Maharashtra,25-34,bronze,C,App,Credit Card,359.83,10.17,39,388.66,delivered,17.94,5
30922,10956,236,816,2024-06-09 16:26:04,2024-06-09,16,Sports,Ahmedabad,Gujarat,35-44,bronze,B,Website,Credit Card,6858.14,46.98,0,6811.16,delivered,32.91,5
